# This dataset provides a comprehensive look at Airbnb prices in London. ,,,,,,,,,,,,,,,,,
# The dataset includes information such as realSum (the total price of the listing); multi (indicator if the listing belongs to hosts with 2-4 offers); biz (indicator if the listing belongs to hosts with more than 4 offers); bedrooms (0 for studios); dist (distance from city center) ; attr_index (accessibility of attractions within the city); rest_index (accessibility of restaurants within the city) etc. ,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,realSum,room_type,room_shared,room_private,person_capacity,host_is_superhost,multi,biz,cleanliness_rating,guest_satisfaction_overall,bedrooms,dist,metro_dist,attr_index,rest_index,lng,lat
2282,603.02,Entire home/apt,FALSE,FALSE,6,FALSE,1,0,10,98,1,2.31286887,0.470265083,430.7447976,950.8013286,-0.11808,51.52826
2283,304.33,Private room,FALSE,TRUE,2,FALSE,0,0,10,100,1,1.983945046,0.433961382,582.885636,1020.615374,-0.09949,51.50484
2284,190.74,Private room,FALSE,TRUE,2,FALSE,1,0,10,100,1,2.951522396,0.321657989,350.0536081,830.5527031,-0.11052,51.53264
2285,289.05,Entire home/apt,FALSE,FALSE,2,FALSE,0,1,9,73,0,7.800185338,0.250662629,154.2764827,380.2654265,-0.23674,51.49199
2286,178.04,Entire home/apt,FALSE,FALSE,3,FALSE,0,0,8,93,1,7.112317132,0.286537357,161.4695924,350.3899517,-0.20557,51.54974
2287,266.94,Entire home/apt,FALSE,FALSE,2,FALSE,0,1,9,60,0,7.756800805,0.11092562,155.3347429,411.4398586,-0.23658,51.49329
2288,289.05,Entire home/apt,FALSE,FALSE,2,FALSE,0,1,10,80,0,7.857491026,0.202285635,152.914007,386.1746819,-0.23793,51.49291
2289,289.05,Entire home/apt,FALSE,FALSE,2,FALSE,0,1,9,73,0,7.775603465,0.112568806,154.8755492,402.8520775,-0.2369,51.49341
2290,184.15,Private room,FALSE,TRUE,2,FALSE,1,0,10,100,1,5.216327,0.959177469,234.4125261,519.0878171,-0.06445,51.53382
2291,214.02,Private room,FALSE,TRUE,2,FALSE,1,0,10,100,1,5.566305115,0.322786294,231.9586359,533.2189175,-0.20397,51.49331
2292,168.63,Private room,FALSE,TRUE,3,FALSE,1,0,10,100,1,4.798842888,0.623290309,270.1192291,608.5288378,-0.06409,51.52548
2293,78.55,Shared room,TRUE,FALSE,2,FALSE,0,0,10,80,1,4.427940975,0.248485599,278.7557812,669.2466849,-0.18969,51.51718
2294,329.97,Entire home/apt,FALSE,FALSE,3,FALSE,1,0,10,100,0,3.873568581,0.224762463,389.900404,987.5074424,-0.0735,51.51705
2295,289.05,Entire home/apt,FALSE,FALSE,2,FALSE,0,1,8,100,0,7.758736309,0.261944115,155.2941851,382.1016343,-0.23606,51.49182
2296,386.42,Entire home/apt,FALSE,FALSE,3,FALSE,1,0,9,84,1,6.14663181,0.317962598,208.1382763,434.0568576,-0.0422,51.5231
2297,552.93,Entire home/apt,FALSE,FALSE,2,FALSE,0,1,10,100,1,4.405797098,1.089951675,290.6689383,639.5945553,-0.17848,51.48475
2298,139.23,Private room,FALSE,TRUE,2,FALSE,0,1,9,87,1,5.455379585,0.397791849,200.7798899,423.7059366,-0.11028,51.46049
2299,206.26,Private room,FALSE,TRUE,2,FALSE,0,0,10,100,1,4.25714725,1.648775772,274.8921245,574.5112881,-0.16754,51.47935
2300,914.89,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,10,100,2,4.806608713,1.263936234,233.250877,524.153965,-0.08718,51.54344
2301,314.45,Entire home/apt,FALSE,FALSE,2,TRUE,0,0,10,100,1,4.783106509,0.543128691,262.1102998,625.1528502,-0.19501,51.51693
2302,210.02,Private room,FALSE,TRUE,3,FALSE,0,1,10,90,1,2.915235344,0.486449642,373.3331897,808.538022,-0.13159,51.5344
2303,212.61,Private room,FALSE,TRUE,2,FALSE,0,1,10,100,1,2.842398138,0.550332649,381.753929,829.2855207,-0.13073,51.53379
2304,222.96,Private room,FALSE,TRUE,2,FALSE,0,1,9,90,1,2.837086128,0.575989005,382.8705955,,-0.13011,51.53377
2305,210.02,Private room,FALSE,TRUE,2,FALSE,0,1,10,90,1,2.815785519,0.516630158,384.4956017,832.7588379,-0.13129,51.53352
2306,195.91,Private room,FALSE,TRUE,2,FALSE,0,1,10,100,1,2.889375264,0.570727347,376.7624733,820.0280588,-0.13038,51.53423
2307,706.04,Entire home/apt,FALSE,FALSE,6,TRUE,0,1,10,100,2,3.449050817,1.008006231,312.6927172,691.846512,-0.12107,51.53906
2308,302.69,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,100,1,7.596810439,1.541130288,145.7933389,317.7856502,-0.13021,51.44007
2309,95.49,Private room,FALSE,TRUE,2,FALSE,0,0,10,100,1,8.972477195,4.505321505,138.9366591,276.2891622,-0.02201,51.46181
2310,837.51,Entire home/apt,FALSE,FALSE,4,FALSE,1,0,10,100,2,3.559993946,0.055177284,516.5758271,889.0422215,-0.17318,51.49379
2311,917.47,Entire home/apt,FALSE,FALSE,4,TRUE,1,0,10,100,2,3.907170196,0.515179474,332.3379372,653.1720011,-0.15329,51.53954
2312,141.82,Private room,FALSE,TRUE,2,FALSE,0,0,10,100,1,4.734140125,2.199804601,245.0926005,453.997816,-0.0772,51.47962
2313,541.41,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,100,1,5.560172981,1.372294927,198.9960924,440.0168885,-0.15925,51.46245
2314,2061.9,Entire home/apt,FALSE,FALSE,6,TRUE,0,1,10,100,3,1.953288324,0.298977456,528.1850758,1000.965039,-0.14802,51.49631
2315,296.57,Entire home/apt,FALSE,FALSE,2,TRUE,0,0,10,100,1,5.50323126,1.046770946,215.6596055,471.7914804,-0.18426,51.47381
2316,137.82,Private room,FALSE,TRUE,2,FALSE,0,0,8,100,1,7.899798353,1.222192058,155.0476583,324.2048935,-0.02427,51.5382
2317,134.06,Private room,FALSE,TRUE,2,FALSE,0,0,10,100,1,5.4526803,0.312491472,214.6172214,464.6233887,-0.16162,51.55247
2318,185.33,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,100,1,6.598269244,1.406262022,195.283305,378.4676652,-0.03823,51.48805
2319,283.4,Private room,FALSE,TRUE,3,FALSE,0,1,8,80,2,7.81027764,0.130462446,154.0405773,393.192384,-0.23748,51.49361
2320,122.3,Private room,FALSE,TRUE,2,FALSE,0,1,10,100,1,3.825122189,1.114313745,275.5812975,529.3939881,-0.1377,51.47454
2321,416.05,Entire home/apt,FALSE,FALSE,2,FALSE,1,0,10,100,1,3.392772096,1.388550041,316.9067454,606.0830366,-0.14903,51.48095
2322,176.63,Private room,FALSE,TRUE,2,FALSE,0,0,10,100,1,7.904316778,0.932018905,143.4308296,308.0599982,-0.0836,51.57388
2323,265.53,Private room,FALSE,TRUE,2,FALSE,0,0,10,100,1,2.570566527,0.60241588,393.5187388,897.498092,-0.11542,51.53016
2324,327.38,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,100,1,6.161140871,0.035926828,187.3126928,420.8909819,-0.19063,51.54726
2325,276.82,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,10,100,0,5.113046726,0.85049708,239.4841772,519.4834073,-0.18306,51.47817
2326,77.38,Private room,FALSE,TRUE,2,FALSE,1,0,6,67,1,6.813218902,0.480970842,187.4921273,388.3731802,-0.03143,51.52079
2327,126.3,Private room,FALSE,TRUE,2,FALSE,0,1,10,100,1,3.427183156,0.152810818,351.3810415,870.6859547,-0.08573,51.52473
2328,734.5,Entire home/apt,FALSE,FALSE,4,TRUE,0,0,9,95,2,4.993934338,0.690984573,235.9192337,535.8559559,-0.17238,51.54341
2329,167.69,Private room,FALSE,TRUE,2,FALSE,0,0,9,95,1,1.771727571,0.406545617,631.0153315,1071.90123,-0.102,51.508
2330,425.46,Entire home/apt,FALSE,FALSE,5,FALSE,0,1,10,100,1,3.586638695,1.019440255,306.7174334,666.8719181,-0.12637,51.54055
2331,142.05,Private room,FALSE,TRUE,2,FALSE,0,0,10,100,1,6.150274736,0.406933173,206.5275674,476.4865922,-0.21529,51.50095
2332,302.92,Private room,FALSE,TRUE,2,FALSE,1,0,10,100,1,7.535363728,0.203017226,181.6790934,428.6213312,-0.01949,51.50187
2333,141.82,Private room,FALSE,TRUE,2,FALSE,1,0,10,100,1,3.802474817,1.150987781,290.5153484,524.9118478,-0.09233,51.48214
2334,167.69,Private room,FALSE,TRUE,2,FALSE,0,0,10,100,1,7.071479892,2.08772604,159.3811925,353.4831307,-0.18081,51.45418
2335,283.4,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,10,100,2,13.99492199,4.857191838,87.45533557,184.3699115,0.07254,51.49319
2336,360.78,Entire home/apt,FALSE,FALSE,4,FALSE,1,0,9,90,1,5.467783909,0.602071508,226.6746875,497.4297977,-0.05872,51.53226
2337,199.68,Private room,FALSE,TRUE,2,,0,0,9,94,1,4.233126559,0.574222575,264.321516,567.1957133,-0.12626,51.54636
2338,318.21,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,100,1,8.419435306,0.907968493,164.5442871,346.2199504,-0.0063,51.50636
2339,479.32,Entire home/apt,FALSE,FALSE,4,FALSE,1,0,10,80,1,3.895499722,0.396383169,336.7815995,671.1443376,-0.13983,51.54248
2340,77.38,Private room,FALSE,TRUE,2,FALSE,0,0,6,100,1,17.12277929,5.306069221,69.59806151,141.9721437,0.11765,51.49202
2341,152.17,Private room,FALSE,TRUE,2,FALSE,0,0,10,100,1,7.689908853,0.189559795,144.4357773,330.7752345,-0.15182,51.4409
2342,180.39,Private room,FALSE,TRUE,2,FALSE,0,0,8,60,1,4.577317701,1.12104681,272.8525985,602.5259213,-0.1788,51.48249
2343,277.05,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,100,0,9.873439407,0.974114382,114.8565571,250.5037229,-0.21889,51.44037
2344,533.64,Entire home/apt,FALSE,FALSE,4,FALSE,0,1,10,100,1,4.987411268,0.984347598,218.2847937,427.9318863,-0.10211,51.4664
2345,194.5,Private room,FALSE,TRUE,2,FALSE,0,0,10,100,1,4.685341474,0.678239897,283.2564164,611.0572687,-0.18601,51.48735
2346,559.28,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,10,100,2,4.402404756,0.423042406,250.0781213,554.370256,-0.113,51.54684
2347,281.05,Private room,FALSE,TRUE,4,FALSE,0,1,10,100,1,3.278245824,0.879083888,323.1675101,726.5945177,-0.11595,51.53689
2348,203.67,Private room,FALSE,TRUE,3,FALSE,0,1,10,100,1,3.221230856,0.839253289,328.1283349,739.060107,-0.11588,51.53635
2349,203.67,Private room,FALSE,TRUE,3,FALSE,0,1,10,100,1,3.079462574,0.770937752,341.6934476,771.220384,-0.11623,51.53509
2350,178.04,Private room,FALSE,TRUE,2,FALSE,0,1,10,100,1,3.063371403,0.752660561,343.5010328,775.0564218,-0.11641,51.53497
2351,173.8,Private room,FALSE,TRUE,2,FALSE,0,0,10,100,1,5.70521941,0.432177098,203.1505246,445.2789659,-0.18554,51.54464
2352,141.82,Private room,FALSE,TRUE,2,FALSE,1,0,10,100,1,2.728966643,0.532404677,378.8410086,872.6841069,-0.11696,51.53195
2353,515.3,Entire home/apt,FALSE,FALSE,2,FALSE,1,0,10,100,1,5.109706908,1.10522364,234.0286251,504.4071471,-0.1803,51.47634
2354,483.31,Entire home/apt,FALSE,FALSE,6,FALSE,0,,10,100,1,4.155697732,0.590099975,352.2866474,904.1429595,-0.07089,51.52044
2355,296.57,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,10,100,1,3.950383586,0.393855154,466.3982003,874.2368678,-0.07084,51.51147
2356,296.57,Private room,FALSE,TRUE,2,TRUE,0,0,10,98,1,1.575367928,0.289115412,603.2207222,1565.558223,-0.14913,51.50403
2357,178.04,Private room,FALSE,TRUE,4,FALSE,0,1,10,100,1,3.697152256,0.291503698,325.074862,857.5012602,-0.08314,51.5267
2358,126.3,Private room,FALSE,TRUE,2,FALSE,0,1,10,100,1,3.548182633,0.134599051,332.8221766,810.9560767,-0.08565,51.52662
2359,128.88,Private room,FALSE,TRUE,2,FALSE,1,0,10,96,1,7.811771657,4.413860847,150.2904204,299.4471402,-0.05224,51.45617
2360,180.39,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,7,76,0,6.590608351,0.346153884,174.7856372,383.2023689,-0.19979,51.54674
2361,228.13,Private room,FALSE,TRUE,2,TRUE,1,0,10,100,1,4.599879685,1.388516016,249.3651168,566.0607672,-0.08082,51.53766
2362,418.87,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,10,97,1,2.379387559,0.649679846,415.4421057,929.634019,-0.11099,51.52706
2363,206.26,Private room,FALSE,TRUE,2,FALSE,0,0,10,88,1,7.462703239,0.424882174,148.8239645,335.1050054,-0.15771,51.44396
2364,154.75,Private room,FALSE,TRUE,2,TRUE,0,0,10,93,1,7.258847861,1.275796564,178.3301336,370.0587249,-0.02354,51.51517
2365,134.06,Private room,FALSE,TRUE,2,FALSE,0,1,9,94,1,5.47579211,1.96810378,203.6552236,395.9832818,-0.08713,51.46606
2366,141.82,Private room,FALSE,TRUE,2,TRUE,1,0,10,93,1,7.457121177,0.513795005,163.336604,391.7027071,-0.23108,51.49063
2367,566.81,Private room,FALSE,TRUE,2,FALSE,0,1,10,94,1,2.334957746,0.20835049,510.3324968,877.9091196,-0.096,51.501
2368,1032.48,Entire home/apt,FALSE,FALSE,2,FALSE,0,1,10,100,1,4.800827883,0.567389546,274.2184983,594.8225121,-0.18755,51.48694
2369,244.83,Private room,FALSE,TRUE,2,TRUE,1,0,10,97,1,3.825920294,0.143048449,404.8393819,919.3088545,-0.0738,51.51601
2370,127.71,Private room,FALSE,TRUE,2,TRUE,0,1,10,94,1,7.60214874,0.533022426,162.608251,339.2366125,-0.02479,51.53201
2371,311.86,Private room,FALSE,TRUE,3,FALSE,1,0,10,96,1,6.401407331,1.446807168,171.5218056,363.3940853,-0.12378,51.45084
2372,298.93,Private room,FALSE,TRUE,2,FALSE,1,0,9,92,1,6.751112265,1.737292984,163.1438698,343.1245289,-0.12252,51.44773
2373,211.2,Private room,FALSE,TRUE,2,TRUE,1,0,,97,1,4.57947488,2.129478651,247.9629308,513.0735649,-0.16355,51.47386
2374,162.52,Private room,FALSE,TRUE,2,TRUE,0,0,10,98,1,9.4508437,1.289505209,147.8410176,291.5803863,0.005,51.489
2375,167.69,Private room,FALSE,TRUE,2,FALSE,0,1,10,94,1,6.929518001,0.596248522,177.107393,414.1253077,-0.22162,51.48763
2376,103.01,Private room,FALSE,TRUE,2,FALSE,1,0,10,99,1,14.9416572,4.440784966,80.86859205,165.0370455,0.08719,51.49954
2377,386.65,Entire home/apt,FALSE,FALSE,4,FALSE,1,0,9,94,2,3.505378375,0.652711786,325.0528237,692.4984548,-0.1333,51.53962
2378,180.39,Private room,FALSE,TRUE,2,FALSE,0,0,9,100,1,10.74953144,6.554905623,108.3949787,220.5554738,-0.03584,51.43051
2379,175.22,Private room,FALSE,TRUE,2,TRUE,0,0,10,97,1,4.42024452,1.659259057,248.4489925,506.4637115,-0.15478,51.47243
2380,158.52,Private room,FALSE,TRUE,2,FALSE,0,0,10,93,1,6.056152061,0.249174217,206.96709,482.7417135,-0.20951,51.4898
2381,136.64,Private room,FALSE,TRUE,2,FALSE,0,0,10,100,1,5.720002436,0.711542788,202.3743614,435.0717373,-0.14811,51.5581
2382,296.34,Private room,FALSE,TRUE,2,TRUE,1,0,9,92,1,7.33456208,0.350715717,166.8456478,406.0799853,-0.23091,51.49488
2383,219.2,Private room,FALSE,TRUE,2,FALSE,0,0,10,95,1,3.209385291,0.791786677,328.6770898,742.2705158,-0.11528,51.53614
2384,136.64,Private room,FALSE,TRUE,2,FALSE,0,1,10,94,1,4.439252052,0.728262386,256.7877664,546.1869645,-0.13073,51.54817
2385,206.03,Private room,FALSE,TRUE,2,FALSE,0,1,9,90,1,3.390644212,0.246689814,357.9654865,840.931168,-0.14038,51.53772
2386,136.88,Private room,FALSE,TRUE,2,FALSE,0,0,8,95,1,6.008188904,1.114931083,182.0804901,382.5172796,-0.12405,51.45437
2387,116.18,Private room,FALSE,TRUE,2,TRUE,0,0,10,99,1,8.391147778,0.574251191,135.1554208,302.122935,-0.20069,51.44833
2388,87.49,Private room,FALSE,TRUE,2,FALSE,0,0,10,100,1,12.31366044,8.293277082,95.13446419,193.1693521,-0.01298,51.42389
2389,529.65,Entire home/apt,FALSE,FALSE,5,FALSE,0,1,9,86,1,3.778542487,0.754998766,285.906675,633.8208362,-0.11689,51.54163
2390,205.56,Private room,FALSE,TRUE,2,FALSE,0,0,10,98,1,5.070340827,0.064368877,262.4844784,605.8019124,-0.19486,51.49073
2391,488.25,Entire home/apt,FALSE,FALSE,3,FALSE,0,1,10,87,1,3.577319531,0.316289168,420.1347563,1162.779694,-0.0778,51.51678
2392,524.47,Entire home/apt,FALSE,FALSE,3,FALSE,0,1,9,72,1,3.678280316,0.295348147,413.6377842,1031.125113,-0.07624,51.51665
2393,796.35,Entire home/apt,FALSE,FALSE,6,FALSE,0,1,9,82,2,3.653409979,0.284180791,416.9010444,1042.438289,-0.07656,51.51653
2394,739.67,Entire home/apt,FALSE,FALSE,6,FALSE,0,1,9,90,2,3.655484249,0.241778851,420.7701655,1014.031267,-0.07638,51.51616
2395,180.39,Private room,FALSE,TRUE,2,FALSE,1,0,10,97,,8.474142753,0.536130968,135.0522799,301.5913611,-0.213,51.454
2396,502.6,Entire home/apt,FALSE,FALSE,6,FALSE,0,1,9,93,2,7.53946138,0.53508945,178.0204865,379.4170683,-0.02,51.49888
2397,211.43,Private room,FALSE,TRUE,2,TRUE,1,0,10,97,1,8.596209997,1.01912524,162.375139,319.7601104,-0.00599,51.49363
2398,579.98,Entire home/apt,FALSE,FALSE,4,FALSE,1,0,10,96,3,4.312127778,1.73815914,268.5923089,553.8524639,-0.16645,51.47814
2399,128.88,Private room,FALSE,TRUE,2,FALSE,0,0,6,60,1,9.441302895,5.208910131,123.1758032,253.0022887,-0.05092,51.43824
2400,109.6,Private room,FALSE,TRUE,2,TRUE,0,0,10,94,1,8.949010203,3.12443163,163.1074833,304.4261372,-0.011,51.474
2401,214.02,Private room,FALSE,TRUE,2,FALSE,0,0,10,99,1,5.068339717,1.681096178,219.1822512,467.5525991,-0.16042,51.46767
2402,168.87,Private room,FALSE,TRUE,2,TRUE,0,0,10,97,1,5.807745716,0.456520098,226.6011666,462.3117755,-0.04528,51.5179
2403,313.04,Private room,FALSE,TRUE,2,FALSE,0,0,10,99,1,3.535535849,0.19924139,342.1497786,865.5827446,-0.08438,51.52522
2404,358.43,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,10,87,2,6.875336502,1.786203487,161.8274009,331.4397904,-0.1025,51.44854
2405,113.36,Private room,FALSE,TRUE,2,FALSE,0,0,9,98,1,11.71405714,2.728073334,108.9936422,217.854704,0.03831,51.48907
2406,348.08,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,8,72,1,3.38534314,0.502648496,407.9782583,786.5017121,-0.16801,51.49139
2407,335.14,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,9,89,1,3.225019045,0.299093004,571.1143615,914.2974264,-0.08177,51.5033
2408,192.15,Private room,FALSE,TRUE,2,FALSE,0,1,10,95,1,7.844080255,0.321745614,153.2202756,371.3305451,-0.23716,51.4914
2409,141.82,Private room,FALSE,TRUE,2,TRUE,0,0,10,97,1,5.698076508,2.018531089,200.9538636,459.5405065,-0.07618,51.54829
2410,386.65,Entire home/apt,FALSE,FALSE,2,FALSE,1,0,9,93,1,5.104905692,0.715617407,243.3691192,540.1346082,-0.06372,51.53115
2411,966.39,Entire home/apt,FALSE,FALSE,2,FALSE,0,1,10,99,1,2.377678656,0.50922547,490.1898372,949.9835931,-0.15721,51.49769
2412,412.29,Entire home/apt,FALSE,FALSE,3,FALSE,0,1,10,97,1,2.586285239,0.128849103,527.7153609,918.8658085,-0.09174,51.50185
2413,297.51,Entire home/apt,FALSE,FALSE,5,TRUE,0,0,9,96,2,14.04333495,4.9126888,87.11094116,183.8022014,0.073,51.492
2414,90.31,Private room,FALSE,TRUE,2,FALSE,1,0,10,99,1,10.93865819,2.596149853,119.7479393,237.5247023,0.02372,51.48089
2415,206.26,Private room,FALSE,TRUE,2,TRUE,1,0,10,99,1,8.366212896,4.010507205,138.5284372,277.6154532,-0.06567,51.44381
2416,148.17,Private room,FALSE,TRUE,3,FALSE,0,1,9,82,1,3.127751385,0.613997235,328.3931791,596.8638751,-0.12599,51.48023
2417,865.5,Entire home/apt,FALSE,FALSE,5,FALSE,0,1,9,83,2,4.940001692,1.053232361,220.941736,466.7393934,-0.15128,51.46648
2418,231.9,Private room,FALSE,TRUE,2,FALSE,0,0,10,100,1,6.936361763,3.662283186,170.7267939,335.5572047,-0.05486,51.46556
2419,217.78,Private room,FALSE,TRUE,2,TRUE,1,0,10,96,1,4.595486639,2.13628182,247.7513033,512.7103733,-0.16397,51.47386
2420,122.3,Private room,FALSE,TRUE,2,FALSE,0,1,8,90,1,13.11694926,8.861057852,88.73019017,180.4432959,-0.01347,51.4144
2421,212.61,Private room,FALSE,TRUE,2,TRUE,0,0,9,97,0,4.889246977,0.152391247,268.2538148,674.3379391,-0.19786,51.51026
2422,278.23,Private room,FALSE,TRUE,4,FALSE,0,1,8,81,1,2.450594734,0.578059374,406.1862723,911.4858352,-0.10984,51.52739
2423,186.74,Shared room,TRUE,FALSE,2,TRUE,0,0,10,96,1,2.207599086,0.297220414,533.3167012,1005.294503,-0.09913,51.51727
2424,123.71,Private room,FALSE,TRUE,2,FALSE,1,0,9,91,1,4.764758293,0.333873291,234.066921,524.4582577,-0.1051,51.5488
2425,167.69,Private room,FALSE,TRUE,3,FALSE,1,0,8,84,1,3.753164279,0.150027022,406.4944247,755.0703786,-0.14246,51.54074
2426,107.01,Private room,FALSE,TRUE,3,FALSE,1,0,9,86,1,11.77657534,5.486896197,104.4210642,214.0107449,0.01583,51.45184
2427,1288.6,Private room,FALSE,TRUE,2,FALSE,1,0,9,97,1,4.954087756,0.661841151,253.9502628,566.9238744,-0.06452,51.52925
2428,166.28,Private room,FALSE,TRUE,4,FALSE,0,1,8,82,1,5.235774479,0.254252189,243.376374,532.7966119,-0.059,51.528
2429,166.28,Private room,FALSE,TRUE,4,FALSE,0,1,8,78,1,5.23576358,0.254282787,243.3764376,532.7967533,-0.059,51.528
2430,202.5,Private room,FALSE,TRUE,3,FALSE,0,1,7,79,1,5.235784661,0.254255496,243.3757278,532.7946764,-0.059,51.528
2431,103.01,Private room,FALSE,TRUE,2,FALSE,1,0,9,92,1,12.08326217,3.746283971,104.4729252,209.5697109,0.0378,51.47452
2432,545.17,Entire home/apt,,FALSE,2,TRUE,1,0,9,90,1,1.928626765,0.259951216,546.5494964,942.3203344,-0.10176,51.50183
2433,376.3,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,9,93,1,5.707537506,0.288326595,223.040078,473.8040224,-0.05163,51.52807
2434,189.33,Private room,FALSE,TRUE,3,FALSE,0,0,9,92,1,6.655958614,0.232455274,173.1514325,380.4821158,-0.202,51.546
2435,438.16,Private room,FALSE,TRUE,4,FALSE,0,1,10,100,1,5.512004192,0.550699987,197.5929709,410.0272211,-0.12032,51.45899
2436,315.86,Private room,FALSE,TRUE,2,FALSE,0,1,9,89,1,4.113513591,0.774074122,283.8002896,656.6152054,-0.082,51.532
2437,586.33,Entire home/apt,FALSE,FALSE,6,FALSE,0,1,9,94,2,4.060434414,0.74496105,285.8342121,659.2564429,-0.083,51.532
2438,193.33,Private room,FALSE,TRUE,2,FALSE,0,0,10,100,1,5.092209046,0.543696294,211.9484945,435.2400314,-0.12315,51.46264
2439,136.64,Private room,FALSE,TRUE,2,TRUE,1,0,10,96,1,7.000801435,0.195243698,164.1561912,356.7958826,-0.20451,51.54897
2440,2635.29,Entire home/apt,FALSE,FALSE,4,FALSE,1,0,10,97,2,3.811990008,0.452482172,323.3461377,954.4125296,-0.08059,51.52612
2441,,Private room,FALSE,TRUE,2,FALSE,1,0,9,94,1,8.512890476,0.835310202,165.2441403,338.112626,-0.00498,51.50581
2442,193.33,Private room,FALSE,TRUE,2,FALSE,0,0,10,100,1,8.21253072,3.892574979,150.7707128,299.600565,-0.03142,51.46533
2443,953.46,Entire home/apt,FALSE,FALSE,4,TRUE,0,0,10,96,2,4.746828901,0.509311152,254.0814049,531.754366,-0.16019,51.5458
2444,863.38,Entire home/apt,FALSE,FALSE,2,FALSE,0,0,10,97,1,4.960710856,0.637422018,269.8862128,559.5964381,-0.18634,51.48304
2445,626.31,Entire home/apt,FALSE,FALSE,6,FALSE,0,1,8,60,2,3.856388286,0.458528191,319.1518952,731.7015058,-0.18199,51.51508
2446,319.62,Private room,FALSE,TRUE,2,FALSE,1,0,10,100,1,7.509590738,1.230798279,163.766971,358.1953198,-0.22206,51.47559
2447,820.81,Entire home/apt,FALSE,FALSE,6,FALSE,0,1,9,91,2,3.85868612,0.475553057,319.9707818,734.830145,-0.18215,51.51467
2448,139,Private room,FALSE,TRUE,2,FALSE,0,0,10,100,1,10.08790493,5.619156896,120.5628936,244.1813243,-0.01457,51.45135
2449,295.16,Private room,FALSE,TRUE,2,FALSE,1,0,9,95,1,0.73164915,0.357196008,846.1244844,1408.418844,-0.11701,51.50778
2450,463.79,Entire home/apt,FALSE,FALSE,5,FALSE,0,0,9,70,3,10.98161811,4.318060388,115.6257006,236.0639605,0.01217,51.46212
2451,289.99,Private room,FALSE,TRUE,2,FALSE,0,0,10,100,1,4.004179281,0.729519017,346.4694084,596.7986573,-0.0736,51.49556
2452,255.18,Entire home/apt,FALSE,FALSE,2,FALSE,1,0,9,81,0,6.606829114,0.543753569,173.9783053,404.6926237,-0.19259,51.55166
2453,147.46,Private room,FALSE,TRUE,2,FALSE,0,0,10,100,1,6.61348273,0.844050413,182.8525447,427.9402225,-0.21097,51.47971
2454,119.95,Private room,FALSE,TRUE,4,FALSE,1,0,9,81,1,7.388609543,0.134317309,169.6586928,352.2242168,-0.02493,51.52602
2455,233.31,Private room,FALSE,TRUE,2,FALSE,1,0,10,97,1,7.326349936,0.542248426,188.3580117,431.3850551,-0.022,51.508
2456,475.55,Entire home/apt,FALSE,FALSE,4,FALSE,1,0,9,92,1,5.450251633,0.627413382,200.8680795,407.6071045,-0.10616,51.46119
2457,431.81,Entire home/apt,FALSE,FALSE,3,FALSE,1,0,10,94,1,7.526442555,1.272744909,161.4762998,357.3006472,-0.22254,51.47582
2458,107.01,Private room,FALSE,TRUE,2,TRUE,0,0,10,96,1,11.11948055,6.143756056,108.6917639,220.8075873,-0.00306,51.4455
2459,319.39,Shared room,TRUE,FALSE,5,FALSE,0,0,9,90,1,7.591281666,0.378199717,163.294809,339.9241527,-0.02415,51.5306
2460,255.42,Private room,FALSE,TRUE,2,TRUE,1,0,10,94,1,4.286513848,0.242131325,295.3149514,748.6434346,-0.18854,51.51415
2461,103.01,Private room,FALSE,TRUE,2,FALSE,0,0,7,87,1,14.51095518,4.578356451,83.65265413,171.0662991,0.08081,51.49816
2462,231.9,Private room,FALSE,TRUE,2,TRUE,1,0,10,97,0,5.684437824,0.71609725,192.080285,398.6851495,-0.12097,51.4574
2463,276.82,Entire home/apt,FALSE,FALSE,2,TRUE,0,0,10,95,1,3.723395169,0.736895021,308.0906206,652.5762512,-0.1327,51.54163
2464,470.61,Entire home/apt,FALSE,FALSE,4,FALSE,1,0,10,95,1,1.463867152,0.406589083,557.4521647,1517.534436,-0.14035,51.51876
2465,268.12,Private room,FALSE,TRUE,2,TRUE,1,0,10,99,1,3.941307268,0.804673901,287.4574303,652.5101762,-0.08684,51.53304
2466,318.21,Entire home/apt,FALSE,FALSE,2,FALSE,1,0,9,87,1,3.186233627,0.530641491,437.8234784,822.6626415,-0.16634,51.49307
